date,he,alberta_internal_load,pool_price,import_export,AESO_Name,Capacity,asset_id,block_number,price,from,to,size,available_mw,dispatched,dispatched_mw,flexible,Plant_Type,Plant_Fuel
2024-01-12,21,11666,999.99,NA,Clydesdale 2 (CLY2),34,CLY2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Coaldale (COL1),23,COL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Conrad 1 (CRD1),23,CRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Conrad 2 (CRD2),18,CRD2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Deerfoot (DFT1),37,DFT1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Empress Solar Park (EMP1),39,EMP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Fox Coulee Solar (FCS1),75,FCS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Hull (HUL1),25,HUL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Hays (HYS1),23,HYS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Innisfail (INF1),22,INF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Jenner (JER1),23,JER1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Joffre Solar 1 (JFS1),25,JFS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Joffre Solar 2 (JFS2),22,JFS2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,kisikaw-pisim 2 (KKP1),7,KKP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,kisikaw-pisim 2 (KKP1),7,KKP2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Michichi Creek (MCH1 ),14,MCH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Michichi Solar (MIC1),25,MIC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Monarch (MON1),24,MON1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,East Strathmore Namaka (NMK1),20,NMK1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Saddlebrook Solar (SDL1),81,SDL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Spring Coulee (SGC1),30,SGC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Sollair Solar Energy Plant (SLR1),75,SLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Strathmore 1 (STR1),58,STR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Strathmore 2 (STR2),75,STR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Stavely (STV1),17,STV1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Suffield (SUF1),23,SUF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Kneehill Solar (TRH1),25,TRH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Travers (TVS1),400,TVS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Vulcan (VCN1),22,VCN1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Vauxhall (VXH1),22,VXH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Wheatcrest (WCR1),50,WCR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Westfield Yellow Lake (WEF1),19,WEF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,Youngstown Solar (YNG1),6,YNG1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,21,11666,999.99,NA,eReserve6 (ERV6),20,ERV6,0,0,0,4,4,4,Y,4,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve5 Hughenden (ERV5),20,ERV5,0,0,0,4,4,4,Y,4,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve4 (ERV4),20,ERV4,0,0,0,4,4,4,Y,4,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve3 Mercer Hill (ERV3),20,ERV3,0,0,0,4,4,4,Y,4,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve2 Buffalo Creek (ERV2),20,ERV2,0,0,0,4,4,4,Y,4,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve1 Rycroft (ERV1),20,ERV1,0,0,0,4,4,4,Y,4,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,Suncor Chin Chute (SCR3)*,30,SCR3,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,McBride Lake Windfarm (AKE1)*,73.3,AKE1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Ardenville Wind (ARD1)*,68.2,ARD1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Buffalo Atlee 1 (BFL1),18,BFL1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Buffalo Atlee 2 (BFL2),16,BFL2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Buffalo Atlee 3 (BFL3),18,BFL3,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Buffalo Atlee 4 (BFL4),10,BFL4,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Blackspring Ridge (BSR1)*,300,BSR1,1,0,0,0.8114,0.8114,0.8114,Y,0.8114,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Blue Trail Wind (BTR1)*,66,BTR1,1,0,0,3.696,3.696,3.696,Y,3.696,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,BUL1 Bull Creek (BUL1)*,13.65,BUL1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,BUL2 Bull Creek (BUL2)*,16,BUL2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Castle River #1 (CR1)*,39,CR1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Cowley Ridge (CRE3)*,20,CRE3,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Castle Rock Wind Farm (CRR1)*,77,CRR1,1,0,0,0.6787,0.6787,0.6787,Y,0.6787,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Castle Rock Ridge 2 (CRR2),29,CRR2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Cypress 1 (CYP1),196,CYP1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Cypress 2 (CYP2),46,CYP2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Forty Mile Granlea (FMG1),200,FMG1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Garden Plain (GDP1),130,GDP1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Grizzly Bear Creek (GRZ1),152,GRZ1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Soderglen Wind (GWW1)*,71,GWW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Halkirk Wind Power Facility (HAL1)*,150,HAL1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Hand Hills (HHW1),145,HHW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Hilda Wind (HLD1),100,HLD1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Summerview 1 (IEW1)*,66,IEW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Summerview 2 (IEW2)*,66,IEW2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Jenner 1 (JNR1),122,JNR1,1,0,0,1.7848,1.7848,1.7848,Y,1.7848,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Jenner 2 (JNR2),71,JNR2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Jenner 3 (JNR3),109,JNR3,1,0,0,0.4381,0.4381,0.4381,Y,0.4381,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Kettles Hill (KHW1)*,63,KHW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Lanfine Wind (LAN1),151,LAN1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Ghost Pine (NEP1)*,82,NEP1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Oldman 2 Wind Farm 1 (OWF1)*,46,OWF1,1,0,0,0.796,0.796,0.796,Y,0.796,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Paintearth Wind Project (PAW1),198,PAW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Riverview (RIV1),105,RIV1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Rattlesnake Ridge Wind (RTL1),130,RTL1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Suncor Magrath (SCR2)*,30.2,SCR2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Wintering Hills (SCR4)*,88,SCR4,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Sharp Hill (SHH1),297,SHH1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Stirling Wind (SWP1),113,SWP1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Enmax Taber (TAB1)*,81,TAB1,1,0,0,0.3091,0.3091,0.3091,Y,0.3091,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Wheatland Wind (WHE1),120,WHE1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Whitla (WHT1),202,WHT1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Whitla 2 (WHT2),151,WHT2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Windrise (WRW1),207,WRW1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,21,11666,999.99,NA,Carseland Cogen (TC01),95,TC01,1,23.81,64,85,21,21,Y,21,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Cloverbar #2 (ENC2),101,ENC2,1,24.98,35,70,35,35,Y,35,N,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Shepard (EGC1),860,EGC1,1,26.26,390,470,80,80,Y,80,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Shepard (EGC1),860,EGC1,2,26.5,470,520,50,50,Y,50,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Shepard (EGC1),860,EGC1,3,26.68,520,570,50,50,Y,50,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Cloverbar #2 (ENC2),101,ENC2,2,27.97,70,88,18,13,Y,13,N,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Air Liquide Scotford #1 (ALS1),96,ALS1,1,28.5,50,91,41,31,Y,31,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Dow Hydrocarbon (DOWG),326,DOWG,1,28.73,130,172,42,42,Y,42,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Shepard (EGC1),860,EGC1,4,29.16,570,704,134,134,Y,134,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,2,29.56,175,200,25,25,Y,25,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,3,30.56,200,297,97,97,Y,97,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Dow Hydrocarbon (DOWG),326,DOWG,2,31.58,172,210,38,38,Y,38,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Shepard (EGC1),860,EGC1,5,32.55,704,786,82,82,Y,82,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Bighorn Hydro (BIG),120,BIG,1,34.53,18,71,53,53,Y,53,Y,HYDRO,HYDRO
2024-01-12,21,11666,999.99,NA,Shepard (EGC1),860,EGC1,6,35.46,786,855,69,69,Y,69,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Keephills #3 (KH3),463,KH3,1,35.88,135,180,45,45,Y,45,N,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Keephills #3 (KH3),463,KH3,2,36.51,180,234,54,54,Y,54,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Northern Prairie Power Project (NPP1),105,NPP1,1,37,45,46,1,1,Y,1,N,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Keephills #3 (KH3),463,KH3,3,37.14,234,291,57,57,Y,57,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Keephills #3 (KH3),463,KH3,4,37.77,291,346,55,55,Y,55,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Keephills #3 (KH3),463,KH3,5,38.88,346,404,58,58,Y,58,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Northern Prairie Power Project (NPP1),105,NPP1,2,39,46,65,19,19,Y,19,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Bighorn Hydro (BIG),120,BIG,6,39.53,71,120,49,0,N,0,Y,HYDRO,HYDRO
2024-01-12,21,11666,999.99,NA,Keephills #3 (KH3),463,KH3,6,39.95,404,463,59,59,Y,59,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Cavalier (EC01),120,EC01,1,40.53,50,62,12,12,Y,12,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Keephills #2 (KH2),395,KH2,1,40.71,125,170,45,45,Y,45,N,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Keephills #2 (KH2),395,KH2,2,41.25,170,213,43,43,Y,43,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Heartland Petrochemical (HRT1),116,HRT1,2,41.37,70,75,5,5,Y,5,N,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Cavalier (EC01),120,EC01,2,42.5,62,112,50,10,Y,10,Y,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Keephills #2 (KH2),395,KH2,3,42.6,213,250,37,37,Y,37,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Northern Prairie Power Project (NPP1),105,NPP1,3,43,65,94,29,29,Y,29,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,4,43.36,297,300,3,3,Y,3,N,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Keephills #2 (KH2),395,KH2,4,44.47,250,297,47,47,Y,47,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,ENMAX Calgary Energy Centre (CAL1),320,CAL1,5,45.36,300,330,30,30,Y,30,N,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Keephills #2 (KH2),395,KH2,5,46.06,297,347,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Keephills #2 (KH2),395,KH2,6,48.09,347,395,48,48,Y,48,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Crossfield Energy Centre #1 (CRS1),48,CRS1,2,61.05,40,42,2,2,Y,2,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Crossfield Energy Centre #2 (CRS2),48,CRS2,2,61.06,40,42,2,2,Y,2,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Crossfield Energy Centre #3 (CRS3),48,CRS3,2,61.07,41,43,2,2,Y,2,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,APF Athabasca (AFG1)*,131,AFG1,1,65,18,23,5,5,Y,5,N,OTHER,OTHER
2024-01-12,21,11666,999.99,NA,Carson Creek (GEN5),15,GEN5,1,65.4,10,13,3,3,Y,3,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Medicine Hat #1 (CMH1),255,CMH1,1,70,169,210,41,41,Y,41,N,NGCC,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #2 (SH2),390,SH2,1,74.75,120,157,37,37,Y,37,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #1 (SH1),400,SH1,1,76.78,120,158,38,38,Y,38,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #1 (SH1),400,SH1,2,78.66,158,190,32,32,Y,32,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #2 (SH2),390,SH2,2,78.96,157,190,33,33,Y,33,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Northern Prairie Power Project (NPP1),105,NPP1,4,79,94,100,6,6,Y,6,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Brazeau Hydro (BRA),350,BRA,1,80.07,26,68,42,42,Y,42,N,HYDRO,HYDRO
2024-01-12,21,11666,999.99,NA,Sheerness #2 (SH2),390,SH2,3,81.41,190,260,70,70,Y,70,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #1 (SH1),400,SH1,3,82,190,260,70,70,Y,70,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Muskeg River (MKR1),202,MKR1,1,86.7,172,199,27,27,Y,27,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,APF Athabasca (AFG1)*,131,AFG1,2,90,23,31,8,8,Y,8,N,OTHER,OTHER
2024-01-12,21,11666,999.99,NA,Medicine Hat #1 (CMH1),255,CMH1,2,100,210,236,26,16,Y,16,N,NGCC,GAS
2024-01-12,21,11666,999.99,NA,APF Athabasca (AFG1)*,131,AFG1,3,100,31,41,10,10,Y,10,N,OTHER,OTHER
2024-01-12,21,11666,999.99,NA,AltaGas Parkland (ALP2),10,ALP2,1,100,5,8,3,3,Y,3,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Cancarb Medicine Hat (CCMH),42,CCMH,1,105,20,25,5,5,Y,7,Y,OTHER,OTHER
2024-01-12,21,11666,999.99,NA,Brazeau Hydro (BRA),350,BRA,2,105.2,68,110,42,32,Y,32,Y,HYDRO,HYDRO
2024-01-12,21,11666,999.99,NA,ATCO Scotford Upgrader (APS1),195,APS1,1,105.54,130,165,35,35,Y,35,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Whitecourt Power (EAGL),25,EAGL,1,109.99,24,25,1,1,Y,1,N,OTHER,OTHER
2024-01-12,21,11666,999.99,NA,Joffre #1 (JOF1),474,JOF1,1,120.65,100,150,50,50,Y,50,N,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Joffre #1 (JOF1),474,JOF1,2,124.98,150,200,50,50,Y,50,N,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Joffre #1 (JOF1),474,JOF1,3,129.66,200,250,50,50,Y,50,N,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #2 (SH2),390,SH2,4,183.03,260,310,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Battle River #5 (BR5),385,BR5,1,183.23,90,300,210,210,Y,210,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #1 (SH1),400,SH1,4,184.67,260,310,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Battle River #4 (BR4),155,BR4,1,192.89,30,50,20,20,Y,20,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Air Liquide Scotford #1 (ALS1),96,ALS1,2,200,91,101,10,0,N,0,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Joffre #1 (JOF1),474,JOF1,4,207.02,250,295,45,45,Y,45,N,COGEN,GAS
2024-01-12,21,11666,999.99,NA,DAI1 Daishowa (DAI1),52,DAI1,1,249,7,24,17,17,Y,17,Y,OTHER,OTHER
2024-01-12,21,11666,999.99,NA,Bow River Hydro (BOW1),320,BOW1,1,300.65,58,70,12,3,Y,3,Y,HYDRO,HYDRO
2024-01-12,21,11666,999.99,NA,Battle River #4 (BR4),155,BR4,2,304.54,50,100,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #2 (SH2),390,SH2,5,689.86,310,360,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #1 (SH1),400,SH1,5,744.14,310,360,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #2 (SH2),390,SH2,6,777.77,360,400,40,40,Y,40,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Sheerness #1 (SH1),400,SH1,6,801.43,360,400,40,40,Y,40,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Battle River #5 (BR5),385,BR5,2,831.17,300,370,70,55,Y,55,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Battle River #5 (BR5),385,BR5,3,892.21,370,385,15,0,N,0,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Battle River #4 (BR4),155,BR4,3,915.11,100,155,55,26,Y,26,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Summerview (SUM1),15,SUM1,4,934.97,0,10,10,0,N,0,Y,OTHER,OTHER
2024-01-12,21,11666,999.99,NA,Valley View 2 (VVW2),50,VVW2,1,980.4,15,44,29,9,Y,9,N,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Valley View 1 (VVW1),50,VVW1,1,990.76,15,40,25,0,N,0,N,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Blackfalds (BFD1),6,BFD1,1,999.99,3,6,3,3,Y,3,N,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Saddle Hills (SDH1),10,SDH1,1,999.99,5,10,5,5,Y,5,Y,COGEN,GAS
2024-01-12,21,11666,999.99,NA,Bow River Hydro (BOW1),320,BOW1,6,999.99,70,158,88,0,N,0,Y,HYDRO,HYDRO
2024-01-12,21,11666,999.99,NA,Brazeau Hydro (BRA),350,BRA,6,999.99,110,350,240,0,N,0,Y,HYDRO,HYDRO
2024-01-12,21,11666,999.99,NA,Battle River #5 (BR5),385,BR5,6,999.99,385,395,10,0,N,0,Y,NGCONV,GAS
2024-01-12,21,11666,999.99,NA,Lethbridge Coaldale (ME04),6,ME04,1,999.99,4,6,2,2,Y,2,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,AltaGas Parkland (ALP2),10,ALP2,2,999.99,8,10,2,2,Y,2,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Lethbridge Burdett (ME03),7,ME03,1,999.99,4,7,3,3,Y,3,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,AltaGas Bantry (ALP1),7,ALP1,1,999.99,4,7,3,3,Y,3,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,West Cadotte (WCD1),20,WCD1,1,999.99,16,20,4,4,Y,4,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Lethbridge Taber (ME02),8,ME02,1,999.99,4,8,4,4,Y,4,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,NPC3 Elmworth (NPC3),9,NPC3,1,999.99,4,9,5,5,Y,5,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,Ralston (NAT1),20,NAT1,2,999.99,15,20,5,5,Y,5,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,High River 2 (HRV2),10,HRV2,1,999.99,5,10,5,5,Y,5,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,High River 1 (HRV1),10,HRV1,1,999.99,5,10,5,5,Y,5,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,NPC2 JL Landry (NPC2),9,NPC2,1,999.99,4,9,5,5,Y,5,Y,SCGT,GAS
2024-01-12,21,11666,999.99,NA,eReserve6 (ERV6),20,ERV6,1,999.99,4,5,1,1,Y,1,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve4 (ERV4),20,ERV4,1,999.99,4,5,1,1,Y,1,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve3 Mercer Hill (ERV3),20,ERV3,1,999.99,4,5,1,1,Y,1,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve2 Buffalo Creek (ERV2),20,ERV2,1,999.99,4,5,1,1,Y,1,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve1 Rycroft (ERV1),20,ERV1,1,999.99,4,5,1,1,Y,1,Y,STORAGE,STORAGE
2024-01-12,21,11666,999.99,NA,eReserve5 Hughenden (ERV5),20,ERV5,1,999.99,4,5,1,1,Y,1,Y,STORAGE,STORAGE
2024-01-12,22,11484,927.1,NA,Genesee #1 (GN1),400,GN1,0,0,0,400,400,400,Y,400,N,COAL,COAL
2024-01-12,22,11484,927.1,NA,Genesee #2 (GN2),400,GN2,0,0,0,420,420,420,Y,420,N,COAL,COAL
2024-01-12,22,11484,927.1,NA,Genesee #3 (GN3),466,GN3,0,0,0,466,466,466,Y,466,N,COAL,COAL
2024-01-12,22,11484,927.1,NA,Bear Creek 2 (BCR2),36,BCR2,0,0,0,20,20,20,Y,20,N,COGEN,GAS
2024-01-12,22,11484,927.1,NA,Bear Creek 1 (BCRK),64,BCRK,0,0,0,62,62,62,Y,62,N,COGEN,GAS
2024-01-12,22,11484,927.1,NA,Carseland Cogen (TC01),95,TC01,0,0,0,64,64,64,Y,64,N,COGEN,GAS
2024-01-12,22,11484,927.1,NA,Redwater Cogen (TC02),92,TC02,0,0,0,84,84,84,Y,84,N,COGEN,GAS
2024-01-12,22,11484,927.1,NA,MacKay River (MKRC),207,MKRC,0,0,0,200,200,200,Y,200,N,COGEN,GAS
2024-01-12,22,11484,927.1,NA,Blackfalds (BFD1),6,BFD1,0,0,0,3,3,3,Y,3,N,COGEN,GAS
2024-01-12,22,11484,927.1,NA,Wembley (WEM1),19,WEM1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
